,img_name,base,base color R,base color G,base color B,specular,specular color R,specular color G,specular color B,specular roughness,metalness
4720,4720.bmp,0.11239950409243893,0.5661619525801657,0.6156472502704561,0.275797409998105,0.559729018249221,0.8695459870309071,0.7073453575889427,0.2509256010971106,0.15160722204002008,0.932206095318119
4721,4721.bmp,0.18898557499374247,0.14090612420809823,0.03078370674068409,0.03182400572260036,0.49972100395837893,0.9576052062956384,0.3344702869108136,0.8520482738251741,0.05993599422184259,0.35714920373337766
4722,4722.bmp,0.6348962044503407,0.6478164402729751,0.21282952741107208,0.282252306491133,0.9240167500693072,0.7377345439263308,0.5419978362360242,0.031751806663563364,0.028797337438114523,0.597865457939522
4723,4723.bmp,0.8109464052112803,0.06546628309280667,0.9252195269065863,0.763936912917767,0.02100004382034093,0.2966578531147055,0.18756986714190405,0.6251265506374943,0.30335670001191783,0.08065387900881271
4724,4724.bmp,0.7157022056463597,0.05217274882627565,0.7762126180304534,0.8688232629262219,0.7856063365394396,0.37202128868143547,0.02816633985006023,0.7525845052359148,0.09246392677230997,0.8744543934024295
4725,4725.bmp,0.257976019103216,0.47992515286474213,0.8255089842641717,0.14048740768260914,0.5108748016242405,0.04591069080417831,0.3997983640339541,0.01909542577471912,0.49620784822798314,0.05077010009405669
4726,4726.bmp,0.8032464096952144,0.3215552073352016,0.10291321339393356,0.0560005305713811,0.42445236774691275,0.14393867109653313,0.8907529974882386,0.9069602401099016,0.8265720053959627,0.8322752033067018
4727,4727.bmp,0.3429519405057665,0.5210176349390762,0.4948087093323822,0.4049503078630796,0.6628056568085843,0.4044561517037687,0.33962359114613916,0.7257113276046006,0.9984100723577465,0.43096725107275113
4728,4728.bmp,0.20618960153643173,0.8205837266706298,0.3427811900027402,0.29441287996412535,0.10742124477349424,0.3478018145564712,0.7011194917939274,0.43283497970000206,0.38729560923146444,0.4987025610648761
4729,4729.bmp,0.23436891378692903,0.1452598017261274,0.5996174984378303,0.4993815256133325,0.4873580246622302,0.9349348802683317,0.5442813387006389,0.06642617407007123,0.9866552400573121,0.18374889717466958
4730,4730.bmp,0.6089998802413129,0.7432647233614859,0.49221519109132705,0.5039202530639946,0.9392836869705409,0.13964274320811332,0.8944781957177088,0.9893426103669415,0.42282353190390976,0.8923017208208195
4731,4731.bmp,0.1571777054831821,0.6316343400655066,0.49351759521618366,0.5437356032864745,0.2796784152036088,0.8314256661397795,0.8062985096888623,0.9443798588211149,0.07385439106885872,0.7058008003810156
4732,4732.bmp,0.85021963459389,0.2613109920160873,0.9175789523165263,0.8162083053145441,0.7414684897932713,0.5603071375763251,0.2665387381616492,0.16489239048997328,0.8374093906099195,0.42829726041587
4733,4733.bmp,0.3443038810970448,0.6217293064235002,0.4369591705995758,0.5469474260673243,0.6822830089930937,0.7580335480434311,0.9634270954352283,0.5255310590502105,0.7424746863793983,0.6815572214726541
4734,4734.bmp,0.5485733278111201,0.1841625052611522,0.3295179824076806,0.6035587154126553,0.1451174680002918,0.7281455273843478,0.9730774091447634,0.6518850152269337,0.27604023680626055,0.03939273116996178
4735,4735.bmp,0.12492160145324138,0.6488102894707644,0.29580409024958165,0.7395159588296399,0.10835035850553687,0.11902727966556759,0.04947412056360956,0.3704568587132885,0.562198769037795,0.048193713035120433
4736,4736.bmp,0.44246163103654834,0.6305711886977252,0.22466219698527012,0.03963668076750271,0.9416434902413194,0.6763545878122741,0.9340461203365019,0.06586673560235723,0.30324035974659946,0.5326674889175156
4737,4737.bmp,0.31065027580640137,0.16629359420499035,0.4855145372314499,0.7420512706850039,0.36460972136547254,0.4899647768574661,0.45037559628751067,0.08284669464635752,0.3969753281085521,0.6116073857291309
4738,4738.bmp,0.6128571228280584,0.929427113523057,0.6577900313853271,0.22310461902052126,0.9930258814158948,0.7341002188989105,0.5699190589022789,0.07258204739054996,0.0043806615186390285,0.8287236387015869
4739,4739.bmp,0.2599158780928743,0.38095012708968656,0.8965769175302583,0.5394462249646415,0.9810061001270873,0.6718822320141289,0.2968202762524158,0.8798325284681208,0.7897573074949569,0.15484428375712833
4740,4740.bmp,0.41917223892441535,0.2556417928331046,0.6794892495615129,0.24523708913088937,0.11295817229369498,0.04532816242025184,0.40481145941852137,0.7686655865361106,0.6394951497082093,0.867881072362056
4741,4741.bmp,0.287742784426802,0.5844251092860565,0.8094465345645391,0.8575669367846809,0.8716740768270543,0.3488850913001006,0.21668138603834242,0.5386046708400039,0.2850700695418176,0.698955570792749
4742,4742.bmp,0.621842276873936,0.589797899606974,0.39652141623521153,0.8757450358983093,0.9439279438271652,0.34365122656846636,0.029048235906326325,0.5212118733234871,0.3508420257969015,0.8949644031098858
4743,4743.bmp,0.6062617924611938,0.9149126234964992,0.5641790032138033,0.003716888844983779,0.04625340003969436,0.12354518791997537,0.6668947370274102,0.01932785955542715,0.375399165718063,0.7963700765803547
4744,4744.bmp,0.7389189700893966,0.8226288826156741,0.8918039479889558,0.9935996044291209,0.016435730167342233,0.31132341137084774,0.4949815017850847,0.7564475416968153,0.1681725972162521,0.26527197688199167
4745,4745.bmp,0.8345189419195844,0.8760489511804389,0.2721131752553282,0.10716484595133613,0.4238836412737035,0.9384073228843255,0.9963804473513859,0.4734686091070224,0.2131305226854021,0.3345937614787
4746,4746.bmp,0.7461374391456406,0.3984114266761051,0.6626103100959372,0.7396975777471314,0.2174367381326,0.11020498717904326,0.9138905419522535,0.6261750158062251,0.8443667374122193,0.6714207461653988
4747,4747.bmp,0.5691528979248968,0.22394577159052476,0.8178430011874549,0.7104455887056076,0.2722808418095941,0.08833612709711758,0.016284076853226193,0.7438124073251249,0.8972106979362039,0.7829864789009879
4748,4748.bmp,0.17875065173459725,0.24698829697126035,0.7498245464573553,0.10795425094082667,0.826955914870238,0.29067854197047716,0.07303307025268357,0.8514142162555342,0.014241842074160571,0.3508425253911547
4749,4749.bmp,0.4869281274654159,0.09370262609771896,0.9528829061104198,0.19641208917398967,0.8758939423938265,0.8987940784652482,0.6974338583984878,0.08087294258746414,0.07261130754565626,0.9372872455856144
4750,4750.bmp,0.3012919099720228,0.35537406031513374,0.5729601541117055,0.8410776955624629,0.012395563125060627,0.8129549972260566,0.5791993794544059,0.9816267288281189,0.7739949174626973,0.668995423422096
4751,4751.bmp,0.08806586977543551,0.18038644385478186,0.6593877745522914,0.8062258166169316,0.28198280512247886,0.9184966182681795,0.3505689206910072,0.7474028051060794,0.24304345794976778,0.1918446327144343
4752,4752.bmp,0.268847166842744,0.18201968796879375,0.5065922978962081,0.7110002927763002,0.3900935661584818,0.5045266557871231,0.2925847923307404,0.4470487911329071,0.4313048943623685,0.9449818648594788
4753,4753.bmp,0.3095052350081814,0.8896764843108166,0.9670904909151946,0.3150679795841931,0.9315509176555599,0.7063761169036831,0.4809402073856187,0.5256842500711468,0.5174180330574005,0.5860618024709132
4754,4754.bmp,0.20545926684061988,0.8058711783138786,0.29969376409520865,0.35764836977349923,0.9937661913195467,0.31801677333176803,0.5870411667022448,0.5840967180608695,0.6247224207906945,0.20291304654168585
4755,4755.bmp,0.6337261839929024,0.5150325012339828,0.8190755838346203,0.18119960143163605,0.8540542715485786,0.6658529733039416,0.41094754301329706,0.8430435155762908,0.640351588702361,0.46787762766813024
4756,4756.bmp,0.09902257271246584,0.8450926410597882,0.11751419812301955,0.9465638088259662,0.8915379638162105,0.9342430857064177,0.3581225161311764,0.4488990905146023,0.7453068449699988,0.09757558009507294
4757,4757.bmp,0.542002880862135,0.39319702147772306,0.014516282750468568,0.49910282482461854,0.5093797940892067,0.2551341486042398,0.7578920772542509,0.36124418595593744,0.4858984473734944,0.4336499106734921
4758,4758.bmp,0.8928893194683276,0.06252799139317478,0.9167589204523249,0.8073552689986977,0.816701833111849,0.8101097811119529,0.6585405513235953,0.6560452803491127,0.9844431289709059,0.3725813239792667
4759,4759.bmp,0.31929735519589153,0.3562336213429085,0.5194886093648691,0.9475836256451972,0.4991931510528468,0.19063092982948726,0.47410310827625635,0.8793546824828701,0.3414726811631503,0.7039680587032178
4760,4760.bmp,0.37026792709691647,0.4163957102768997,0.1163230671347979,0.3962791560358081,0.15575089366935724,0.4032617397080899,0.054724792483098805,0.10877852449756842,0.9398239329336621,0.17622284227493357
4761,4761.bmp,0.3292447279222507,0.6440826641541181,0.7717473095949502,0.7384515050727158,0.7495315325058424,0.9751781764828594,0.3716014071866567,0.0261495322296057,0.8993326253596039,0.44019542630717323
4762,4762.bmp,0.811598593316201,0.07509513788135636,0.7929248349700422,0.7885452037468198,0.6188137277537799,0.7299984874739469,0.8954491443727077,0.9050806465189347,0.8159917406830942,0.0615427962742755
4763,4763.bmp,0.5323114904053026,0.37601002295731367,0.6302137642973156,0.2432645422626435,0.07420429564775655,0.5397860282512582,0.9359023627523301,0.9600316640013348,0.9059663343394087,0.298108392640807
4764,4764.bmp,0.7827644607795542,0.4239047822226054,0.3196400471153018,0.8242840103854988,0.08899339358952685,0.36983918423788664,0.6594929575622097,0.934542872652064,0.8946259057409041,0.3347830774979377
4765,4765.bmp,0.9675013076004886,0.4726443741489108,0.02007369830946748,0.7801574576350366,0.3155844354618029,0.9210605382681628,0.13076588965624547,0.9080668782677562,0.8110288960870569,0.07507909339533136
4766,4766.bmp,0.9171008468188951,0.6035250740137438,0.22613594709518958,0.35104290334019117,0.932887637295273,0.08724928097140505,0.04493975491028446,0.6952607377207625,0.28386009572804494,0.14230130348452652
4767,4767.bmp,0.08609072906700599,0.20027040683172426,0.43657077730041316,0.6547398431537202,0.965030238899502,0.8714972427840817,0.4012238262793971,0.2480164420419465,0.6668614778088547,0.4314108958826335
4768,4768.bmp,0.6845218036482964,0.43632943496635246,0.9934265661397531,0.1526634115024622,0.8032975197672042,0.8997264200960937,0.9000051837002151,0.8771101909432696,0.13501898111992983,0.41726138300059445
4769,4769.bmp,0.19140363087292012,0.0670181347537161,0.4260816041880614,0.9455786225887912,0.42123536332776745,0.9880124682320108,0.3095615707704019,0.6349866194562946,0.36520597494676466,0.7541172650047874
4770,4770.bmp,0.04405147586544733,0.056460378688519386,0.03043040579730305,0.9923272623132273,0.2720035989459655,0.1149132160825097,0.053789161146045705,0.8956173264126995,0.5890733061652805,0.10621505865698533
4771,4771.bmp,0.6890636078162008,0.9536731734772192,0.6796314478645148,0.5001901742610155,0.2486561328499004,0.6898563540513574,0.817601891189472,0.7764377776416567,0.35451141546795806,0.2968875535108835
4772,4772.bmp,0.959680857681984,0.49376068636222203,0.6070595686587487,0.2632133014208735,0.31379900936165206,0.5746753630802814,0.857011779419118,0.03714338614269597,0.34922507281684567,0.38214665849381924
4773,4773.bmp,0.912571777159529,0.19519710816807911,0.19946882814045475,0.06642894373702113,0.0047830098743224525,0.13011511607851156,0.5944334746696305,0.31493000191221454,0.7789167015071927,0.9780084494826113
4774,4774.bmp,0.056848662366794644,0.9149340952345327,0.18912243476125612,0.3299432581733688,0.7655853038235768,0.5159964648361971,0.3217493449279404,0.9138468448697376,0.6387151384578555,0.6980072244249699
4775,4775.bmp,0.051261448537618715,0.3859957200696078,0.732035321099698,0.44540103344082693,0.09992587863934099,0.7506085408438928,0.3752702517754709,0.1096184893932699,0.44084592700281156,0.9865802132555436
4776,4776.bmp,0.18390668924440667,0.4468460043764183,0.628101393707966,0.11478923648561923,0.959475166749953,0.15691707493755425,0.395973061172306,0.10375854718431254,0.8367083503943189,0.1294773584107134
4777,4777.bmp,0.2701258265484662,0.8033347795033804,0.9468914560245593,0.8431143935872072,0.5753421885997971,0.9218337360485696,0.31339212275482586,0.3946386621266158,0.7367503030972058,0.7872822035967268
4778,4778.bmp,0.22080907071715095,0.3306796802558317,0.22699316990648855,0.18019558076810027,0.6660749341426608,0.30407765240857676,0.8823629495735756,0.4609653319451281,0.09917712667214074,0.8340616095559583
4779,4779.bmp,0.8301678224293731,0.433909194978065,0.005236048250041869,0.4089378557489628,0.3283277946776132,0.03255272012600585,0.8896674890232874,0.30573122796208085,0.8253895326690036,0.9346784531615029
4780,4780.bmp,0.012607895687123394,0.23531524725860442,0.20928004615826812,0.6653811461553698,0.4505620918978369,0.6741531503167391,0.8606226153320146,0.33526316577282356,0.47707614162530343,0.27663320058050933
4781,4781.bmp,0.9254007685133401,0.18316826521090523,0.4394175360914999,0.23949474031166385,0.4763862578845399,0.5322833540630039,0.26353977414948293,0.7928480298103053,0.2339896853586131,0.26573663707521367
4782,4782.bmp,0.7084756367809744,0.8087688456333005,0.41795744287790804,0.481836124756693,0.614377252989384,0.5060448871704941,0.7824630634522445,0.857109350542868,0.08070850984050859,0.4188566455147533
4783,4783.bmp,0.9264038261117092,0.45623631854728275,0.12386585252336091,0.7124759853445953,0.9782312292012356,0.7753721817121079,0.021714278283481048,0.8066587050236937,0.3436203393616801,0.7397881373210371
4784,4784.bmp,0.9068164309513755,0.0558870549181516,0.7685095525319735,0.28808049607317987,0.7731139773392117,0.4969962987014428,0.2374813809888937,0.8864624440196317,0.6711961800972166,0.4562558354201153
4785,4785.bmp,0.7109984064729329,0.6546188066520464,0.7954521538276378,0.2818424151155392,0.029159359344048563,0.6351701950670339,0.4525349837543934,0.8303612375671311,0.7220603686138976,0.1150799118724315
4786,4786.bmp,0.46961646521150513,0.38426454300766855,0.9032496340107277,0.4893861168976237,0.7406105936387941,0.8553591238809245,0.2888184161288344,0.44970239718759364,0.3254953686580271,0.3260049267171776
4787,4787.bmp,0.6199547824929668,0.12994672564910448,0.6878615382500821,0.20656633810628922,0.14100072480176817,0.08268988169073332,0.9024325322457285,0.8567927757865302,0.6489942499810515,0.42194071070737627
4788,4788.bmp,0.04649082455337872,0.9082453344758993,0.16603708001957063,0.4397498227008637,0.4211912422557774,0.31842595580870536,0.7108464102799742,0.808376124118876,0.5294206560415001,0.5196672032318952
4789,4789.bmp,0.7094559885238905,0.5826835137110293,0.6923436030291253,0.7787348566928882,0.5306369284812953,0.3641960070409742,0.16176098871240852,0.004313837083766425,0.59528875029894,0.6622705773744753
4790,4790.bmp,0.5737382918753703,0.5096131466810927,0.6665041886718751,0.9059957156497251,0.539968386214309,0.9213601591548581,0.9546651624367883,0.2086237077781773,0.7997835301459536,0.9356623092634074
4791,4791.bmp,0.6411403001277117,0.8021830163646424,0.15902958852431026,0.9457223826337744,0.00956400239665689,0.9956218288741184,0.16945218317191146,0.0842257415502039,0.6613022467582739,0.1684262687136321
4792,4792.bmp,0.5721508514490365,0.2813608144465597,0.013344584621807876,0.5399832927718503,0.4814938115722721,0.9717057054486306,0.526540765997086,0.008004107427703078,0.8221001346108606,0.2766873683580374
4793,4793.bmp,0.0035267934865590433,0.5611867568939606,0.3931442729724952,0.431982008872704,0.7832113012242304,0.9559250473159994,0.0599968576590304,0.6291153520764744,0.29727614021313276,0.23033706583959224
4794,4794.bmp,0.2193593753271741,0.022947870685099736,0.01233726489104503,0.3454897639645925,0.44352051099261314,0.2908554969218644,0.6792250468633632,0.43896430599321,0.6592746426200867,0.9338144542046167
4795,4795.bmp,0.4628143044001156,0.5547795384485558,0.4817413756526562,0.7508171705185237,0.9362789111789457,0.5554822434345328,0.17730567595179536,0.6037448200595471,0.7300390394144624,0.010848247368371644
4796,4796.bmp,0.35085583148571997,0.00019905819873800024,0.02081694426366465,0.17397184471413707,0.36163375274752285,0.7997971511822279,0.6146238450445397,0.8480774430509765,0.5100853831661203,0.8732842968515585
4797,4797.bmp,0.8189083107263706,0.116739635203992,0.6503665715649383,0.4574699472923853,0.6458020984862389,0.06132596815718527,0.5187751802278392,0.18639056151069266,0.3835522391555307,0.8478162730810377
4798,4798.bmp,0.5855853757935022,0.24607798240423084,0.010288499999885348,0.666408870474772,0.961980261115339,0.7958095346937104,0.0536822837120029,0.2192953659146375,0.9466881524405049,0.09363364675460761
4799,4799.bmp,0.9671020718109664,0.6771962648986476,0.6748222385620255,0.5287620580021528,0.9250724446844131,0.2555287334470855,0.482458304580653,0.5888680691856828,0.6350030907215355,0.5544143326215605
4800,4800.bmp,0.9670998660473686,0.1381113221587973,0.019209340509894868,0.6206170974677695,0.8437090233898079,0.3522627137818225,0.9926497791270187,0.41695170598214615,0.09972170539204506,0.6589406524478938
4801,4801.bmp,0.9460578918927475,0.471283646992683,0.3883604517904684,0.04142091800754932,0.1331671042709106,0.4255405665299128,0.22735181309200736,0.2970705519555118,0.5232749371828241,0.3437565465233908
4802,4802.bmp,0.5251960299682653,0.7821134772583994,0.7659324166827265,0.09525598494450838,0.13850934957454475,0.4152392585622241,0.3214393547978336,0.3747469140982115,0.7932832673928779,0.6431381720980482
4803,4803.bmp,0.2459154402117958,0.4586472464051011,0.9700373841613349,0.15013127772546675,0.989372384216649,0.9636252824404201,0.47758493272312075,0.4884023249604623,0.5577971811135618,0.19309513407245238
4804,4804.bmp,0.8686878019620777,0.6874633546770226,0.9498106456003391,0.641600683997648,0.30613415296973456,0.30027651581658765,0.575660944062826,0.2860493736403654,0.38016010744500695,0.7415937425527476
4805,4805.bmp,0.9914810033359844,0.5028018990008167,0.6191516571598212,0.8953147913382998,0.5766780638052411,0.18403026086002716,0.044316879326688596,0.5386904247217577,0.8108160144042887,0.19021634026314038
4806,4806.bmp,0.04479001879084987,0.8045672395396694,0.4968190497767856,0.6037572730702455,0.809263116762323,0.3456126074495549,0.29622449557008745,0.2615341761078275,0.6390158878639438,0.3021650556426141
4807,4807.bmp,0.744628430575209,0.5208095186826347,0.7323477872702977,0.744849073832243,0.7246710723774792,0.5951054065017378,0.4576822053945635,0.5751699897117639,0.4005577805899242,0.23614624984943666
4808,4808.bmp,0.645595274253133,0.7328985165790468,0.3727966876997659,0.6343885544402257,0.7076233509719957,0.6778721593729283,0.5258510402325283,0.6521616970741083,0.5029162230986092,0.7783841855139116
4809,4809.bmp,0.5708059375839821,0.769594322493449,0.5741850379001193,0.16787454475828456,0.33545043909806826,0.854566108746226,0.6712648997917714,0.32475600517288017,0.05952388567247502,0.9416801973613896
4810,4810.bmp,0.24275756042538688,0.5448771637249572,0.20183999170629707,0.3168846623924043,0.8537249117722927,0.7572404799659681,0.6433759036662255,0.2709053427287912,0.8473951759964329,0.8211788975643219
4811,4811.bmp,0.36577839263245493,0.4105216393996933,0.996075703871216,0.17166763317742995,0.17764507242327798,0.715196281740031,0.8422116661306851,0.027029871121672655,0.8256596175079423,0.5211167667957762
4812,4812.bmp,0.08913511363149507,0.0578164792333864,0.32608667888636544,0.8939869518830086,0.3963027820507946,0.3116611001320476,0.7422708513621123,0.07932855630158986,0.6100120017972415,0.009275873826858683
4813,4813.bmp,0.16510191190162782,0.6909510698179255,0.16016314626224626,0.6116510598931748,0.9096955923641347,0.006809447556850423,0.4418118141608539,0.05746839940247994,0.833843213040581,0.33162033990129125
4814,4814.bmp,0.3798878383244718,0.6043120254828628,0.09338879297710834,0.11038904829751295,0.14920419365543436,0.7316063514566532,0.3201393398746806,0.8849739379300858,0.20832039833550597,0.7894416352506303
4815,4815.bmp,0.22758988593802743,0.8064372886823221,0.41829329571977936,0.8780978325311838,0.909322488060686,0.9837261068940033,0.5194254677141039,0.12452530621719893,0.7706976833118429,0.34835339759500916
4816,4816.bmp,0.9989458070241716,0.5963932435456368,0.8890996984327596,0.8324201997163689,0.3748850946384984,0.28033723268319155,0.5151534070837933,0.33949496658806033,0.965167959600556,0.5909034353510424
4817,4817.bmp,0.569456661545686,0.307027950726118,0.8137838107702405,0.19160327791410425,0.5051807723051017,0.2301086760331661,0.5309509935418987,0.5459147605039358,0.17517730598410963,0.7074537639119006
4818,4818.bmp,0.038132878018224625,0.37199422205387145,0.11185199781070065,0.7556838889868976,0.061173028576656296,0.21768895358315177,0.45019090414060703,0.6714313132512145,0.4505636080998374,0.7857896661047392
4819,4819.bmp,0.16688129938634266,0.7890802198125315,0.40956143720158944,0.7047785370015868,0.6410175217376683,0.545966398688028,0.22245248248213978,0.07326712909641242,0.2944398313955763,0.4408238876499473
4820,4820.bmp,0.6254529523355143,0.9857616747626639,0.11585842244421474,0.9470693680540301,0.7381141414055975,0.28793123428676615,0.6850983915447959,0.6982901490634973,0.5797275073836516,0.18359518100341843
4821,4821.bmp,0.7290302390817164,0.8406678000561478,0.48486107941349454,0.7594521408805843,0.3746871709767343,0.5450773239308131,0.44096754877701105,0.27353241064610334,0.4909572559387535,0.7183702119400297
4822,4822.bmp,0.21681384981316987,0.31189901307059875,0.8952704042246514,0.5785253570019278,0.04449982526062812,0.26088200691789787,0.55126446698458,0.6363417896220687,0.941611823244563,0.8612992594732296
4823,4823.bmp,0.6578364813792521,0.21730616706434092,0.7283019174419619,0.7085886244244443,0.15164029197273143,0.6307677339288358,0.7970774034176162,0.6329003671691945,0.12091518712880345,0.6106031827633327
4824,4824.bmp,0.16727675502186168,0.6993203366550201,0.8149027173277765,0.6948537450625708,0.4501399524336772,0.5405826277779753,0.8540808694406864,0.1002153146770588,0.3386679374165963,0.03656799638893582
4825,4825.bmp,0.34339098871824303,0.4875178494403146,0.018327173572383115,0.8981606504724039,0.9924588692905406,0.5963009219648913,0.9093598729643616,0.008797244057180076,0.94592755161949,0.15647016136074587
4826,4826.bmp,0.7103280655881198,0.3214369435383091,0.7212338693323592,0.9995524302376828,0.11522903950958274,0.5805466098747057,0.8591592698026214,0.8111705476665882,0.4921852779942506,0.19371587911077937
4827,4827.bmp,0.36361824772860674,0.2590344827582979,0.10720000468015167,0.36466438026726644,0.24423711994139918,0.8417881291372628,0.4691108832066264,0.7957748797685441,0.7402200914719956,0.20480337876104382
4828,4828.bmp,0.5407872189306328,0.8273481256699924,0.2460370685301544,0.06155181109677543,0.30776223313201867,0.25776435656661834,0.019972456019270113,0.33786661204029633,0.43161451753671176,0.40134495762123423
4829,4829.bmp,0.27117675122806384,0.1588423123564966,0.1037007627737927,0.1218344289706974,0.24107455611619222,0.5298398549741764,0.7818158899353277,0.19724800477344717,0.5943381642986123,0.43659588328901144
4830,4830.bmp,0.28361685667333514,0.528946021160694,0.09636035832879841,0.059591211177651204,0.8000885163176442,0.06578042431036923,0.3139533754789765,0.2642621285411645,0.68715277722024,0.7008325871616481
4831,4831.bmp,0.3552004175055179,0.8816558083700125,0.8286503267305386,0.7716374796076673,0.992772591712158,0.3359996049865739,0.7762056895769953,0.7853596539836061,0.8812205223144456,0.06061861036314098
4832,4832.bmp,0.7241242598746132,0.14424926553417683,0.271927443113385,0.15752428290090048,0.3572845288586254,0.131038361082237,0.2534723389186221,0.2473045482250381,0.6166221853080727,0.11713514111476286
4833,4833.bmp,0.7475115857641556,0.7035529016712855,0.4545760028112781,0.5871332602160777,0.44296931963914876,0.1310541478575592,0.619214641269915,0.7021750703315528,0.4850945855120654,0.5229585008761589
4834,4834.bmp,0.05904951388247315,0.8646507511730497,0.6985535173395064,0.9531605544658291,0.3186335925526642,0.2837229200286494,0.006495048893584099,0.9534795159981718,0.2417403701995502,0.7203346022606929
4835,4835.bmp,0.503224285724226,0.31335376809160975,0.2609559263427814,0.8126280539891941,0.9688001795073419,0.38823711776072867,0.7104469612203707,0.6821888985448182,0.623748465558258,0.3401846307334703
4836,4836.bmp,0.41006925691230345,0.9317484251976937,0.9851126897167752,0.19377731507003748,0.5504929259446368,0.07482650399681989,0.9335541920054828,0.3460632422251819,0.6600604224535717,0.6019926380410825
4837,4837.bmp,0.5815991296239651,0.25258329276576363,0.6213949189028873,0.8732044798208964,0.10699406128281042,0.7229754405111162,0.1226808496594306,0.8807884478635424,0.30444999970244824,0.14195104375087475
4838,4838.bmp,0.9523032071807482,0.26905741363365465,0.5982833014557626,0.14076381975645957,0.10576595012686252,0.5292963133099341,0.30577999650991594,0.47629330302798023,0.8795144630744303,0.11562615941075416
4839,4839.bmp,0.11287511296252539,0.6620246228534453,0.6986623007518641,0.3650673992205471,0.9566891368586999,0.6948305977555533,0.48320945887799593,0.6067165971751258,0.8808100209499671,0.42600028615157504
4840,4840.bmp,0.968984546818832,0.9536358693870007,0.2526890033398089,0.4845273690526697,0.017965432024167227,0.7418823840380646,0.00891575334537198,0.5011680151715024,0.5955906023002129,0.7036715991173834
4841,4841.bmp,0.5970918877457194,0.9534243598755381,0.6418733807857306,0.3764164336044372,0.8770488761126322,0.9850355701690225,0.21650694957046523,0.9541295361257222,0.9722771671498661,0.5297346133564576
4842,4842.bmp,0.6073925414607694,0.38182736956023433,0.5196303600969502,0.7253929895822686,0.4466226754970948,0.07197809929443,0.9284878782871044,0.38828432232025323,0.8822173748973781,0.5092417167624976
4843,4843.bmp,0.07990979260456055,0.43232466230169575,0.29730358074888963,0.8355649138765288,0.8559636566675338,0.7306042843835916,0.10682494144213683,0.8331332145711712,0.7290183433150814,0.6767263490912023
4844,4844.bmp,0.9149312671545539,0.39453533836947774,0.11247359758599007,0.8826021836055928,0.19453709485670312,0.5580479942527431,0.5917919557813054,0.23321847604890666,0.14753390596227678,0.3620544988720301
4845,4845.bmp,0.25376422582220826,0.0837790000896449,0.5338076039643214,0.2753256316393653,0.7028838089492594,0.30173862356015924,0.45194027259497893,0.891741171878656,0.19973474509877331,0.6810667735192963
4846,4846.bmp,0.8573045583681572,0.4490930352061324,0.09152475061887955,0.595585943325532,0.9390323098944897,0.8577332421051636,0.10574194313852803,0.6121746947874256,0.9269775741266773,0.030897497864223356
4847,4847.bmp,0.357490680984342,0.08252146449521014,0.21303554189456775,0.8878775443067972,0.819871705666347,0.3718033034522451,0.5050560758265625,0.2803204548125756,0.4886591797229637,0.12813717108885103
4848,4848.bmp,0.7507315222969384,0.9519958328646702,0.639962670019237,0.5880385241967587,0.6956289055954645,0.3149206903802072,0.22204178399050145,0.9450377423807129,0.9571027717446279,0.3668049791208232
4849,4849.bmp,0.36217800699331937,0.2283226800844238,0.7858418180231319,0.7191137639398308,0.41598481075646754,0.2680318390559262,0.603485338828514,0.3201178178458781,0.21120081072300356,0.04907024902507673
4850,4850.bmp,0.2163785772061786,0.6397547841282659,0.34600227883237655,0.8032026451813727,0.6680768628262266,0.5741593272830908,0.6498833540010737,0.8891304013448822,0.09858288985080232,0.3798225365134633
4851,4851.bmp,0.9907810701884862,0.7892864431078763,0.16184108408864661,0.8942594267734648,0.48930434959679936,0.6172133213499233,0.8043960364337661,0.17868421576246374,0.7980480775155924,0.5506299828199335
4852,4852.bmp,0.5860411381411291,0.3916503594092612,0.7709604894426951,0.7585549451449818,0.7148015933252146,0.09565239727746022,0.07883018821872911,0.3696219621641216,0.45989885984794,0.18647382939634105
4853,4853.bmp,0.18336260475211763,0.7210724743460057,0.23233582884782067,0.3262486976835479,0.9714616549763249,0.8080514576603037,0.02775348027663005,0.15017001528529228,0.3756079276672424,0.23548247425107616
4854,4854.bmp,0.9990156086052345,0.7929662307115848,0.7433218149970238,0.10696579486590874,0.317244249952119,0.7591261055354269,0.1168769141184256,0.47784160986611746,0.6230479840823837,0.7456084815384404
4855,4855.bmp,0.34451899438100864,0.5554939105573179,0.9993961576110102,0.1049553494683867,0.08032417377590051,0.8697810038555156,0.73792553421416,0.4001348286731239,0.8393858781714253,0.29503926776566947
4856,4856.bmp,0.33183475410330665,0.5831452934701989,0.06385957658859387,0.7204657178955065,0.3626632123682999,0.6618230846828652,0.8626529324899918,0.4732004825852578,0.21702256158797517,0.668743806853794
4857,4857.bmp,0.8736138278970444,0.07189120866869037,0.13531133776645132,0.761571983474373,0.1818750126722536,0.3124793758587804,0.4863707998149486,0.3738299021538628,0.290675133715688,0.3846152748485999
4858,4858.bmp,0.7324059849604816,0.35437051529649244,0.4123984701067528,0.7006668601520276,0.7112838351379965,0.4815867052752514,0.6984731674604382,0.8755026164203779,0.2170454438132986,0.8779475009713011
4859,4859.bmp,0.5644132821673228,0.5673584531233555,0.4232900903103638,0.4876162952915417,0.6373343211102253,0.7113368860777434,0.8801308240380383,0.6728925386694615,0.09449168968043509,0.13440365523756015
